customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,coverage,choice_1,choice_X,choice_2
YulbsjMNb,3,True,True,True,1.0,False,10986825,1688266800,rio-grande-valley-fc-sacramento-republic-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Sacramento Republic FC,sacramento-republic-fc,Sacramento Republic,Football,football,1,0,SRP,,0,153498,US,USA,[],#52b030,#52b030,#ffffff,Rio Grande Valley FC,rio-grande-valley-fc,Rio Grande Valley,Football,football,1,0,RGV,,0,221859,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,3.0,8.0,,,1688274204.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688274270,,US,US,,,,1.57,3.8,5.25
HcAcsIcAc,1,True,True,True,1.0,False,10987710,1688252400,greenville-triumph-sc-forward-madison-fc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Greenville Triumph SC,greenville-triumph-sc,Greenville Triumph,Football,football,1,0,GRE,,0,312633,US,USA,[],#52b030,#52b030,#ffffff,Forward Madison FC,forward-madison-fc,Forward Madison FC,Football,football,1,0,FOR,,0,312632,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688256597.0,"['status.code', 'status.description', 'status.type']",1688259660,,US,US,,,,2.15,3.4,2.8
QBjsGcAc,1,True,True,True,1.0,False,10987711,1688252400,chattanooga-red-wolves-sc-richmond-kickers,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Richmond Kickers,richmond-kickers,Richmond Kickers,Football,football,1,0,RIC,,0,23841,US,USA,[],#52b030,#52b030,#ffffff,Chattanooga Red Wolves SC,chattanooga-red-wolves-sc,Chattanooga Red Wolves,Football,football,1,0,CHA,,0,312631,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,,,1688261498.0,"['status.code', 'status.description', 'status.type']",1688264831,,US,US,,,,1.91,3.3,3.5
gkKcsUfmd,2,False,False,True,4.0,False,10987709,1688263200,central-valley-fuego-union-omaha-sc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Central Valley Fuego,central-valley-fuego,CV Fuego,Football,football,1,0,FUE,False,0,405294,US,USA,[],#52b030,#52b030,#ffffff,Union Omaha SC,union-omaha-sc,Union Omaha,Football,football,1,0,UNI,False,0,338006,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688267580.0,"['status.code', 'status.description', 'status.type']",1688270663,,US,US,,,,3.4,3.4,1.91
rtbcshoJd,2,True,True,True,1.0,False,10987712,1688338800,lexington-sc-south-georgia-tormenta-fc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Lexington SC,lexington-sc,Lexington SC,Football,football,1,0,LEX,,0,460707,US,USA,[],#52b030,#52b030,#ffffff,South Georgia Tormenta FC,south-georgia-tormenta-fc,Tormenta FC,Football,football,1,0,TOR,,0,253417,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,5.0,5.0,2.0,3.0,5.0,,,,,1.0,3.0,,,1688349928.0,"['status.code', 'status.description', 'status.type']",1688352829,,US,US,,,,2.5,3.2,2.6
kvkbsAgbd,3,True,True,True,1.0,False,11052439,1688239800,racing-louisville-reign-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Reign FC,reign-fc,Reign,Football,football,1,0,REI,,0,151010,US,USA,[],#52b030,#52b030,#ffffff,Racing Louisville,racing-louisville,Racing Louisville,Football,football,1,0,RAC,False,0,377825,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,1.0,5.0,,,1688243940.0,"['status.code', 'status.description', 'status.type']",1688246959,,US,US,,,,1.5,4.0,5.0
oUnsvnnd,1,True,True,True,1.0,False,11052431,1688256000,san-diego-wave-fc-chicago-red-stars,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Chicago Red Stars,chicago-red-stars,Chicago,Football,football,1,0,CHI,,0,34714,US,USA,[],#52b030,#52b030,#ffffff,San Diego Wave FC,san-diego-wave-fc,San Diego Wave,Football,football,1,0,SAN,False,0,408170,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,8.0,,,1688260502.0,"['status.code', 'status.description', 'status.type']",1688263730,,US,US,,,,3.1,3.8,1.85
mvkbsIbLb,2,True,True,True,1.0,False,11052433,1688257140,orlando-pride-washington-spirit,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Washington Spirit,washington-spirit,Washington,Football,football,1,0,WSP,,0,151012,US,USA,[],#52b030,#52b030,#ffffff,Orlando Pride,orlando-pride,Orlando Pride,Football,football,1,0,OPR,,0,215083,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,2.0,1.0,3.0,,,,,3.0,5.0,,,1688261062.0,"['status.code', 'status.description', 'status.type']",1688264264,,US,US,,,,1.62,3.8,4.33
MVusgvkb,1,True,True,True,1.0,False,11052434,1688257800,north-carolina-courage-houston-dash,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,North Carolina Courage,north-carolina-courage,NC Courage,Football,football,1,0,NCC,False,0,49787,US,USA,[],#52b030,#52b030,#ffffff,Houston Dash,houston-dash,Houston,Football,football,1,0,HDA,,0,151006,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,4.0,,,1688261921.0,"['status.code', 'status.description', 'status.type']",1688264875,,US,US,,,,1.8,3.3,3.8
ivkbsBgbd,2,True,True,True,1.0,False,11052429,1688263200,kansas-city-current-portland-thorns-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Portland Thorns FC,portland-thorns-fc,Portland Thorns,Football,football,1,0,PTH,,0,151008,US,USA,[],#52b030,#52b030,#ffffff,Kansas City Current,kansas-city-current,Kansas City,Football,football,1,0,KC,False,0,377826,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,2.0,5.0,,,1688267445.0,"['status.code', 'status.description', 'status.type']",1688270461,,US,US,,,,1.4,4.33,6.0
tUnsunnd,3,True,True,True,1.0,False,11052426,1688333400,angel-city-fc-njny-gotham-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,NJ/NY Gotham FC,njny-gotham-fc,Gotham,Football,football,1,0,GOT,False,0,34718,US,USA,[],#52b030,#52b030,#ffffff,Angel City FC,angel-city-fc,Angel City FC,Football,football,1,0,ANG,,0,408169,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,5.0,,,1688337863.0,"['status.code', 'status.description', 'status.type']",1688340875,,US,US,,,,1.91,3.6,3.2
dddsmDu,2,True,True,True,1.0,False,11000434,1688288400,ulsan-hyundai-gwangju-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Gwangju FC,gwangju-fc,Gwangju,Football,football,1,0,GWA,,0,48912,KR,South Korea,[],#52b030,#52b030,#ffffff,Ulsan Hyundai,ulsan-hyundai,Ulsan,Football,football,1,0,ULS,,0,7653,KR,South Korea,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,6.0,,,1688295217.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688295221,,KR,KR,,,,3.6,3.4,2.0
addslAq,1,True,True,True,1.0,False,11000436,1688292000,pohang-steelers-suwon-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Pohang Steelers,pohang-steelers,Pohang Steelers,Football,football,1,0,POH,,0,7650,KR,South Korea,[],#52b030,#52b030,#ffffff,Suwon FC,suwon-fc,Suwon FC,Football,football,1,0,SFC,False,0,41261,KR,South Korea,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,4.0,,,1688298798.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688298800,,KR,KR,,,,1.53,4.2,5.5
YcdsvJn,1,True,True,True,1.0,False,11000438,1688295600,incheon-united-gangwon-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Incheon United,incheon-united,Incheon Utd,Football,football,1,0,INC,,0,7648,KR,South Korea,[],#52b030,#52b030,#ffffff,Gangwon FC,gangwon-fc,Gangwon,Football,football,1,0,GAW,,0,34220,KR,South Korea,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,8.0,,,1688387722.0,"['time.injuryTime2', 'time.currentPeriodStart']",1688850308,,KR,KR,,,,1.91,3.3,4.0
vPisAdn,2,True,True,True,1.0,False,11029852,1688290200,fc-anyang-gyeongnam-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,FC Anyang,fc-anyang,FC Anyang,Football,football,1,0,ANY,,0,32675,KR,South Korea,[],#52b030,#52b030,#ffffff,Gyeongnam FC,gyeongnam-fc,Gyeongnam,Football,football,1,0,GYE,,0,22020,KR,South Korea,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,4.0,4.0,3.0,1.0,4.0,,,,,4.0,4.0,,,1688370440.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688374551,,KR,KR,,,,2.0,3.4,3.25
xdDbsCWKc,3,True,True,True,1.0,False,11029851,1688293800,chungnam-asan-fc-gimpo-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,Gimpo FC,gimpo-fc,Gimpo FC,Football,football,1,0,GIM,,0,195172,KR,South Korea,[],#52b030,#52b030,#ffffff,Chungnam Asan FC,chungnam-asan-fc,Chungnam Asan,Football,football,1,0,CHU,,0,339827,KR,South Korea,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,5.0,,,1688367891.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688382386,,KR,KR,,,,2.45,2.88,3.0
bddsTKAc,3,True,True,True,1.0,False,11029850,1688378400,seongnam-fc-cheongju-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,Cheongju FC,cheongju-fc,Cheongju,Football,football,1,0,CHE,,0,314293,KR,South Korea,[],#52b030,#52b030,#ffffff,Seongnam FC,seongnam-fc,Seongnam,Football,football,1,0,SEO,,0,7651,KR,South Korea,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,,1688455341.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688458934,,KR,KR,,,,2.6,3.0,2.63
TcdsxNAb,3,True,True,True,1.0,False,11029849,1688378400,jeonnam-dragons-seoul-e-land-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,Jeonnam Dragons,jeonnam-dragons,Jeonnam,Football,football,1,0,JED,,0,7643,KR,South Korea,[],#52b030,#52b030,#ffffff,Seoul E-Land FC,seoul-e-land-fc,Seoul E-Land FC,Football,football,1,0,SEL,,0,189422,KR,South Korea,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,3.0,3.0,2.0,1.0,3.0,,,,,3.0,5.0,,,1688454741.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688460623,,KR,KR,,,,2.15,3.4,3.0
bUqshUq,1,False,,,,False,11345284,1688227200,cr-belouizdad-aso-chlef,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,CR Belouizdad,cr-belouizdad,Belouizdad,Football,football,1,0,CRB,False,0,42207,DZ,Algeria,[],#52b030,#52b030,#ffffff,ASO Chlef,aso-chlef,Chlef,Football,football,1,0,ASO,False,0,42201,DZ,Algeria,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688231481.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688235064,,DZ,DZ,,,,1.57,3.4,5.5
gKqsXTJb,3,False,,,,False,11345220,1688227200,es-setif-paradou-ac,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,ES Sétif,es-setif,ES Sétif,Football,football,1,0,ESS,False,0,41756,DZ,Algeria,[],#52b030,#52b030,#ffffff,Paradou AC,paradou-ac,Paradou,Football,football,1,0,PAR,,0,212197,DZ,Algeria,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688234461.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234466,,DZ,DZ,,,,1.8,3.3,4.0
cUqspQG,3,False,,,,False,11345218,1688227200,js-saoura-js-kabylie,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,JS Saoura,js-saoura,Saoura,Football,football,1,0,SAO,,0,79565,DZ,Algeria,[],#52b030,#52b030,#ffffff,JS Kabylie,js-kabylie,Kabylie,Football,football,1,0,JSK,False,0,42202,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688234870.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234892,,DZ,DZ,,,,2.3,2.9,2.9
batsqudb,3,False,,,,False,11345283,1688227200,mc-oran-mc-el-bayadh,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,MC Oran,mc-oran,Oran,Football,football,1,0,MCO,,0,45001,DZ,Algeria,[],#52b030,#52b030,#ffffff,MC El Bayadh,mc-el-bayadh,El Bayadh,Football,football,1,0,MEB,,0,133466,DZ,Algeria,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,4.0,,,1688234557.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688234561,,DZ,DZ,,,,2.1,2.75,3.75
ThxsNudb,1,False,,,,False,11345223,1688227200,cs-constantine-nc-magra,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,NC Magra,nc-magra,Magra,Football,football,1,0,MGR,,0,133488,DZ,Algeria,[],#52b030,#52b030,#ffffff,CS Constantine,cs-constantine,Constantine,Football,football,1,0,CSC,,0,55393,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,3.0,4.0,,,1688234396.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234399,,DZ,DZ,,,,2.05,3.0,3.6
gUqspZU,1,False,,,,False,11345222,1688227200,usm-alger-rc-arbaa,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,RC Arbaâ,rc-arbaa,RCA,Football,football,1,0,RCA,False,0,112465,DZ,Algeria,[],#52b030,#52b030,#ffffff,USM Alger,usm-alger,USM Alger,Football,football,1,0,UAL,False,0,42206,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688234361.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234364,,DZ,DZ,,,,2.0,2.8,3.75
EUJbsJrVb,1,False,,,,False,11345221,1688227200,usm-khenchela-us-biskra,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,US Biskra,us-biskra,Biskra,Football,football,1,0,BIS,,0,212229,DZ,Algeria,[],#52b030,#52b030,#ffffff,USM Khenchela,usm-khenchela,USM Khenchela,Football,football,1,0,KHE,False,0,238384,DZ,Algeria,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,1688234286.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688234288,1.0,DZ,DZ,,,,1.57,3.3,5.75
PzrsbBw,3,False,,,,False,11000250,1688241900,guillermo-brown-almirante-brown,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,23.0,,,100,Ended,finished,Almirante Brown,almirante-brown,Almirante Brown,Football,football,1,0,ABR,,0,43740,AR,Argentina,[],#52b030,#52b030,#ffffff,Guillermo Brown,guillermo-brown,Guillermo Brown,Football,football,1,0,GUI,,0,53801,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,,1688249281.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688249285,,AR,AR,,,,2.0,3.4,3.8
aobsZZU,3,True,,,,False,11000254,1688245200,nueva-chicago-club-atletico-temperley,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,23.0,,,100,Ended,finished,Nueva Chicago,nueva-chicago,Nueva Chicago,Football,football,1,0,CHI,,0,3200,AR,Argentina,[],#52b030,#52b030,#ffffff,Club Atletico Temperley,club-atletico-temperley,C.A Temperley,Football,football,1,0,CAT,,0,112499,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,1688253674.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688253677,,AR,AR,,,,2.45,2.9,3.25
jmMspvM,1,True,,,,False,11000249,1688252400,defensores-unidos-deportivo-moron,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,23.0,,,100,Ended,finished,Deportivo Morón,deportivo-moron,Dep. Morón,Football,football,1,0,MOR,,0,93109,AR,Argentina,[],#52b030,#52b030,#ffffff,Defensores Unidos,defensores-unidos,Def. Unidos,Football,football,1,0,DEF,,0,93515,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688259459.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688259461,,AR,AR,,,,1.65,3.75,5.5
QtAbspzjc,1,True,,,,False,11000246,1688322600,club-atletico-alvarado-gimnasia-y-esgrima-mendoza,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,23.0,,,100,Ended,finished,Gimnasia y Esgrima Mendoza,gimnasia-y-esgrima-mendoza,Gimnasia Mendoza,Football,football,1,0,GEM,,0,188441,AR,Argentina,[],#52b030,#52b030,#ffffff,Club Atlético Alvarado,club-atletico-alvarado,Alvarado,Football,football,1,0,CAA,,0,273715,AR,Argentina,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,3.0,2.0,,,1688330157.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688330159,1.0,AR,AR,,,,1.75,3.25,5.75
