customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeRedCards,homeScore.overtime,homeScore.penalties,awayScore.overtime,awayScore.penalties,coverage,choice_1,choice_X,choice_2
FQcsdgnd,2,True,True,True,1.0,False,10952201,1688859000,toronto-fc-saint-louis-city-sc,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Toronto FC,toronto-fc,Toronto,Football,football,1,0,TOR,False,0,7080,CA,Canada,[],#52b030,#52b030,#ffffff,Saint Louis City SC,saint-louis-city-sc,Saint Louis City SC,Football,football,1,0,SAI,False,0,407803,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,1688866468.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688866472,US,US,,,,,,,,2.9,3.75,2.25
fabsmcKc,1,True,True,True,1.0,False,10952196,1688862600,nashville-sc-chicago-fire,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Chicago Fire,chicago-fire,Chicago Fire,Football,football,1,0,CHI,,0,2505,US,USA,[],#52b030,#52b030,#ffffff,Nashville SC,nashville-sc,Nashville,Football,football,1,0,NSC,,0,337612,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1688869852.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688869856,US,US,,,,,,,,2.25,3.4,3.1
iabsjab,3,True,True,True,1.0,False,10952198,1688862600,sporting-kansas-city-houston-dynamo,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Houston Dynamo,houston-dynamo,Houston,Football,football,1,0,HOU,False,0,2508,US,USA,[],#52b030,#52b030,#ffffff,Sporting Kansas City,sporting-kansas-city,Kansas City,Football,football,1,0,SKC,,0,2509,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,10.0,1688870452.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688870456,US,US,,,,,,,,2.15,3.5,3.25
tHqsyjbd,2,True,True,True,1.0,False,10952197,1688862600,minnesota-united-fc-austin-fc,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Minnesota United FC,minnesota-united-fc,Minnesota Utd,Football,football,1,0,MIN,,0,41618,US,USA,[],#52b030,#52b030,#ffffff,Austin FC,austin-fc,Austin,Football,football,1,0,ATX,False,0,377973,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,6.0,1688870019.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688870104,US,US,,,,,,,,1.75,4.2,4.0
kabsmab,1,True,True,True,1.0,False,10952200,1688866200,fc-dallas-colorado-rapids,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Colorado Rapids,colorado-rapids,Colorado,Football,football,1,0,COL,,0,2510,US,USA,[],#52b030,#52b030,#ffffff,FC Dallas,fc-dallas,Dallas,Football,football,1,0,DAL,False,0,2512,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1688873540.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688873543,US,US,,,,,,,,1.85,3.5,4.2
IccsMUv,1,True,True,True,1.0,False,10952195,1688866200,orlando-city-sc-real-salt-lake,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Real Salt Lake,real-salt-lake,Salt Lake,Football,football,1,0,RSL,,0,5133,US,USA,[],#52b030,#52b030,#ffffff,Orlando City SC,orlando-city-sc,Orlando,Football,football,1,0,ORL,,0,52237,US,USA,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1688873352.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688873578,US,US,,,,,,,,1.8,4.0,4.2
nabsIWp,1,True,True,True,1.0,False,10952193,1688869800,philadelphia-union-la-galaxy,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,LA Galaxy,la-galaxy,LA Galaxy,Football,football,1,0,LAG,False,0,2513,US,USA,[],#52b030,#52b030,#ffffff,Philadelphia Union,philadelphia-union,Philadelphia,Football,football,1,0,PHI,False,0,39833,US,USA,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,1688877196.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688877200,US,US,,,,,,,,2.5,3.6,2.63
ALisaTjc,3,True,True,True,1.0,False,10952190,1688869800,los-angeles-fc-san-jose-earthquakes,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Los Angeles FC,los-angeles-fc,Los Angeles,Football,football,1,0,LAN,False,0,274650,US,USA,[],#52b030,#52b030,#ffffff,San Jose Earthquakes,san-jose-earthquakes,San Jose,Football,football,1,0,SJ,,0,21825,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,7.0,1688877592.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688877595,US,US,1.0,,,,,,,1.4,4.75,8.0
jPiskPi,2,True,True,True,1.0,False,10952192,1688869800,vancouver-whitecaps-seattle-sounders-fc,False,Major League Soccer,major-league-soccer,USA,usa,Football,football,1,26,usa,MLS,mls,USA,usa,Football,football,1,26,usa,0,False,False,242,True,False,326,18,,,,100,Ended,finished,Vancouver Whitecaps,vancouver-whitecaps,Vancouver,Football,football,1,0,VAN,False,0,22010,US,USA,[],#52b030,#52b030,#ffffff,Seattle Sounders FC,seattle-sounders-fc,Seattle,Football,football,1,0,SEA,,0,22009,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,5.0,1688877307.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688877311,US,US,,1.0,,,,,,2.15,3.6,3.2
xOsxP,1,False,True,True,1.0,False,11076443,1688824800,londrina-guarani,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,Guarani,guarani,Guarani,Football,football,1,0,GUA,False,0,1972,BR,Brazil,[],#52b030,#52b030,#ffffff,Londrina,londrina,Londrina,Football,football,1,0,LON,False,0,2022,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,15.0,1688832510.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688832512,BR,BR,1.0,,,,,,,1.75,3.4,5.5
JOsNLi,2,False,True,True,1.0,False,11076461,1688841000,abc-criciuma,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,ABC,abc,ABC,Football,football,1,0,ABC,False,0,21838,BR,Brazil,[],#52b030,#52b030,#ffffff,Criciúma,criciuma,Criciúma,Football,football,1,0,CRI,False,0,1984,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,10.0,1688848365.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688848367,BR,BR,1.0,,,,,,,2.8,2.8,2.9
uOspWc,2,False,True,True,1.0,False,11076447,1688846400,avai-ponte-preta,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,Avaí,avai,Avaí,Football,football,1,0,AVA,False,0,7315,BR,Brazil,[],#52b030,#52b030,#ffffff,Ponte Preta,ponte-preta,Ponte Preta,Football,football,1,0,PON,False,0,1969,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0,1688853476.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688853479,BR,BR,1.0,1.0,,,,,,2.2,2.88,4.0
FOsAP,3,True,True,True,1.0,False,11076449,1688846400,ituano-juventude,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,Ituano,ituano,Ituano,Football,football,1,0,ITU,False,0,2025,BR,Brazil,[],#52b030,#52b030,#ffffff,Juventude,juventude,Juventude,Football,football,1,0,JUV,False,0,1980,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1688853247.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688853251,BR,BR,,,,,,,,2.5,3.1,3.0
fPscUJ,2,False,True,True,1.0,False,11076459,1688850000,tombense-sampaio-correa,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,Tombense,tombense,Tombense,Football,football,1,0,TOM,False,0,87202,BR,Brazil,[],#52b030,#52b030,#ffffff,Sampaio Corrêa,sampaio-correa,Sampaio Corrêa,Football,football,1,0,SCO,False,0,2005,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,8.0,1688857078.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688857082,BR,BR,,,,,,,,2.1,3.1,4.0
VLisHPi,1,False,True,True,1.0,False,11076457,1688927400,crb-chapecoense,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,Chapecoense,chapecoense,Chapecoense,Football,football,1,0,CHA,False,0,21845,BR,Brazil,[],#52b030,#52b030,#ffffff,CRB,crb,CRB,Football,football,1,0,BRA,,0,22032,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,10.0,1688934804.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688934806,BR,BR,,,,,,,,2.3,3.0,3.6
jOsHOi,3,True,True,True,1.0,False,11076453,1688936400,mirassol-sport-recife,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,0,False,False,390,True,False,279,1449,16.0,,,100,Ended,finished,Sport Recife,sport-recife,Sport Recife,Football,football,1,0,REC,False,0,1959,BR,Brazil,[],#52b030,#52b030,#ffffff,Mirassol,mirassol,Mirassol,Football,football,1,0,MIR,False,0,21982,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1688943350.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688943352,BR,BR,,,,,,,,1.7,3.75,5.5
lnbsonb,2,True,True,True,1.0,False,10961694,1688833800,huachipato-universidad-de-chile,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,0,False,False,11653,True,False,237,64475,16.0,,,100,Ended,finished,Huachipato,huachipato,Huachipato,Football,football,1,0,HUA,,0,3164,CL,Chile,[],#52b030,#52b030,#ffffff,Universidad de Chile,universidad-de-chile,Universidad de Chile,Football,football,1,0,UCH,False,0,3161,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,1688841144.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688841146,CL,CL,,,,,,,,2.63,3.2,2.75
bnbsHac,2,True,True,True,1.0,False,10961697,1688851800,everton-de-vina-del-mar-universidad-catolica,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,0,False,False,11653,True,False,237,64475,16.0,,,100,Ended,finished,Universidad Católica,universidad-catolica,Universidad Católica,Football,football,1,0,UC,False,0,3151,CL,Chile,[],#52b030,#52b030,#ffffff,Everton de Viña del Mar,everton-de-vina-del-mar,Everton,Football,football,1,0,EVT,,0,5032,CL,Chile,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,1688859115.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688859119,CL,CL,,,,,,,,2.45,3.2,3.0
rnbsRou,3,True,True,True,1.0,False,10961698,1688860800,union-la-calera-cobresal,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,0,False,False,11653,True,False,237,64475,16.0,,,100,Ended,finished,Unión La Calera,union-la-calera,Unión La Calera,Football,football,1,0,ULC,False,0,48242,CL,Chile,[],#52b030,#52b030,#ffffff,Cobresal,cobresal,Cobresal,Football,football,1,0,COB,,0,3167,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,6.0,1688867825.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688867828,CL,CL,,,,,,,,2.05,3.6,3.4
nnbsiPK,2,True,True,True,1.0,False,10961696,1688940000,deportes-magallanes-ohiggins,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,0,False,False,11653,True,False,237,64475,16.0,,,100,Ended,finished,O'Higgins,ohiggins,O'Higgins,Football,football,1,0,OHF,,0,3163,CL,Chile,[],#52b030,#52b030,#ffffff,Deportes Magallanes,deportes-magallanes,Magallanes,Football,football,1,0,MAG,False,0,89508,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,1688947154.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688947157,CL,CL,,,,,,,,1.91,3.4,4.33
kiGcsRnud,1,True,True,True,1.0,False,11200848,1688842800,fc-libertad-gran-mamore-club-vaca-diez,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,18.0,,,100,Ended,finished,Club Vaca Díez,club-vaca-diez,Club Vaca Díez,Football,football,1,0,VDI,,0,327910,BO,Bolivia,[],#52b030,#52b030,#ffffff,FC Libertad Gran Mamoré,fc-libertad-gran-mamore,Libertad Gran Mamoré,Football,football,1,0,LIB,,0,423192,BO,Bolivia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,9.0,1688846699.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1688849992,BO,BO,1.0,,,,,,,1.75,3.75,4.75
jQcsbeu,1,True,True,True,1.0,False,11200846,1688851800,bolivar-guabira,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,18.0,,,100,Ended,finished,Bolívar,bolivar,Bolívar,Football,football,1,0,BOL,False,0,7059,BO,Bolivia,[],#52b030,#52b030,#ffffff,Guabirá,guabira,Guabirá,Football,football,1,0,GUA,False,0,47701,BO,Bolivia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,1688855847.0,"['status.code', 'status.description', 'status.type']",1688858955,BO,BO,,,,,,,,1.17,7.5,17.0
tOcsDhd,1,True,True,True,1.0,False,11200865,1688860800,jorge-wilstermann-blooming,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,18.0,,,100,Ended,finished,Jorge Wilstermann,jorge-wilstermann,Wilstermann,Football,football,1,0,JOW,,0,7878,BO,Bolivia,[],#52b030,#52b030,#ffffff,Blooming,blooming,Blooming,Football,football,1,0,BLO,False,0,6968,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1688864830.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1688867984,BO,BO,,,,,,,,1.53,3.8,7.0
oznsIlhc,1,True,True,True,1.0,False,11200847,1688929200,club-aurora-always-ready,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,18.0,,,100,Ended,finished,Always Ready,always-ready,Always Ready,Football,football,1,0,ARE,False,0,268083,BO,Bolivia,[],#52b030,#52b030,#ffffff,Club Aurora,club-aurora,Club Aurora,Football,football,1,0,AUR,,0,33714,BO,Bolivia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,1688933053.0,['cardsCode'],1688943495,BO,BO,1.0,,,,,,,1.6,4.0,5.5
UvjcsAjZc,1,True,True,True,1.0,False,11200852,1688938200,independiente-petrolero-royal-pari-sion,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,18.0,,,100,Ended,finished,Independiente Petrolero,independiente-petrolero,Independiente Petrolero,Football,football,1,0,IND,,0,372975,BO,Bolivia,[],#52b030,#52b030,#ffffff,Royal Pari Sion,royal-pari-sion,Royal Pari,Football,football,1,0,ROP,,0,273544,BO,Bolivia,[],#52b030,#52b030,#ffffff,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,6.0,6.0,1688942231.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",1688945394,BO,BO,,,,,,,,1.91,3.6,4.0
EansHlhc,2,True,True,True,1.0,False,11200845,1688945400,the-strongest-fc-universitario-de-vinto,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,0,False,False,16736,True,False,188,4330,18.0,,,100,Ended,finished,FC Universitario de Vinto,fc-universitario-de-vinto,Univ. de Vinto,Football,football,1,0,UVI,,0,268082,BO,Bolivia,[],#52b030,#52b030,#ffffff,The Strongest,the-strongest,The Strongest,Football,football,1,0,STR,False,0,32529,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,1688949245.0,"['status.code', 'status.description', 'status.type']",1688952267,BO,BO,,,,,,,,2.88,3.3,2.45
kNcsMdo,2,True,True,True,1.0,False,11300907,1688832000,al-ahly-sc-al-ittihad-alexandria,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,0,False,False,808,True,False,172,38612,21.0,,,100,Ended,finished,Al-Ittihad Alexandria,al-ittihad-alexandria,Al-Ittihad,Football,football,1,0,ITT,False,0,35187,EG,Egypt,[],#52b030,#52b030,#ffffff,Al Ahly SC,al-ahly-sc,Al Ahly,Football,football,1,0,AHL,False,0,6910,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,1688839185.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688839188,EG,EG,,1.0,,,,,,6.0,3.8,1.44
